backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P1T3-011,binding_master,BV032A-INC-P1T3-006,P1-T3,resource_card,个人信息脱敏与授权检查,high风险；审核状态=pending_editorial_review；对象=P1T3-PRIV01；这是P1-T3区别于纯技术任务的关键治理项，后续字段规范应考虑个人信息类型和授权状态字段。,V0.4,professional;editorial;data_security,authorization,professional_expert;editor;data_security_officer,yes,name;phone;address;work_order_id;recording,yes,pending,yes,consent_required,yes,personal_info;recording;location;work_order;customer_feedback;service_commitment,pending,none,privacy,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized,not_ready,worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-012,binding_master,BV032A-INC-P1T3-007,P1-T3,assessment_output,投诉信息记录单,high风险；审核状态=pending_professional_review；对象=P1T3-W02；评价重点是字段完整性、可分析性和隐私边界。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,yes,other,yes,pending,yes,pending,no,personal_info;location;work_order;customer_feedback;service_commitment,pending,none,privacy,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized,not_ready,worksheet,original_textbook;ai_rewritten,personal_info;customer_feedback;service_commitment;work_order,after_redaction,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-013,binding_master,BV032A-INC-P1T3-008,P1-T3,resource_card,现场预约与上门核实流程卡,medium风险；审核状态=pending_editorial_review；对象=P1T3-C04；流程训练服务于现场核实，不等同于完整测试流程。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,no,not_applicable,no,not_needed,no,not_applicable,no,none,pending,none,none,not_applicable,no,not_applicable,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,medium,adapted,not_ready,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-014,binding_master,BV032A-INC-P1T3-009,P1-T3,resource_card,投诉现场业务现象观察表,medium风险；审核状态=pending_professional_review；对象=P1T3-C05；现象记录不能直接等同于根因结论，需连接P2/P3/P4后续任务。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,no,not_applicable,no,not_needed,no,not_applicable,no,none,pending,uncertain_conclusion,uncertain_conclusion,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,medium,adapted,not_ready,table;worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-015,binding_master,BV032A-INC-P1T3-010,P1-T3,assessment_output,现场核实记录,medium风险；审核状态=pending_professional_review；对象=P1T3-W03；评价学生是否能把客户感知转成可验证的现场记录。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,yes,name;location,yes,pending,yes,pending,no,personal_info;location;work_order;customer_feedback;service_commitment,pending,none,privacy,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized,not_ready,worksheet,original_textbook;ai_rewritten,personal_info;customer_feedback;service_commitment;work_order,after_redaction,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-016,binding_master,BV032A-INC-P1T3-011,P1-T3,resource_card,投诉原因初步定位案例卡,high风险；审核状态=pending_professional_review；对象=P1T3-C06；案例偏4G语境，正式教材需改写为5G教学模拟案例或标注适用边界。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,no,not_applicable,no,not_needed,no,not_applicable,no,none,pending,uncertain_conclusion,commitment;uncertain_conclusion,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;teaching_simulation,not_ready,table;case;worksheet,original_textbook;ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-017,binding_master,BV032A-INC-P1T3-012,P1-T3,resource_card,投诉初判与后续任务入口辨析卡,high风险；审核状态=pending_professional_review；对象=P1T3-C08A；从旧P1T3-C08拆出初判入口方向，避免把问题判断和客户回复混成一个资源。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,yes,name;location,yes,pending,yes,pending,no,personal_info;location;work_order;customer_feedback;service_commitment,pending,uncertain_conclusion,tone;privacy;uncertain_conclusion,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized;teaching_simulation,not_ready,table;case;worksheet,original_textbook;ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-018,binding_master,BV032A-INC-P1T3-013,P1-T3,assessment_output,投诉初判与后续任务入口单,high风险；审核状态=pending_professional_review；对象=P1T3-W04；评价重点是初判边界和后续任务入口，不评价学生能否完成完整专业定位。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,no,not_applicable,no,not_needed,no,not_applicable,no,none,pending,uncertain_conclusion,uncertain_conclusion,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted,not_ready,worksheet,original_textbook;ai_rewritten,personal_info;customer_feedback;service_commitment;work_order,after_redaction,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-019,binding_master,BV032A-INC-P1T3-014,P1-T3,resource_card,处理结果反馈话术边界卡,high风险；审核状态=pending_editorial_review；对象=P1T3-C07；话术需编辑和专业双重复核，不能鼓励学生机械套用。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,yes,other,yes,pending,yes,pending,no,personal_info;location;work_order;customer_feedback;service_commitment,pending,effect_promise,tone;commitment,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted,not_ready,service_script;worksheet;text,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-020,binding_master,BV032A-INC-P1T3-015,P1-T3,resource_card,反馈表达与承诺边界辨析卡,high风险；审核状态=pending_editorial_review；对象=P1T3-C08B；从旧P1T3-C08拆出反馈表达方向，重点治理越权承诺、不确定结论和责任表述。,V0.4,professional;editorial;data_security,service_commitment,professional_expert;editor;data_security_officer,yes,name,yes,pending,yes,pending,no,personal_info;location;work_order;customer_feedback;service_commitment,pending,effect_promise;responsibility;uncertain_conclusion,tone;commitment;privacy;liability;uncertain_conclusion,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized;teaching_simulation,not_ready,table;case;worksheet,original_textbook;ai_rewritten;teaching_simulation,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-021,binding_master,BV032A-INC-P1T3-016,P1-T3,resource_card,电话录音与客户授权边界检查,high风险；审核状态=pending_editorial_review；对象=P1T3-PRIV02；用于强化电话录音、客户授权、服务承诺和跟踪闭环的数据安全治理。,V0.4,professional;editorial;data_security,service_commitment;authorization,professional_expert;editor;data_security_officer,yes,name;phone;recording,yes,pending,yes,consent_required,yes,personal_info;recording;location;work_order;customer_feedback;service_commitment,pending,effect_promise;escalation,tone;commitment;privacy;escalation,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized,not_ready,worksheet,original_textbook;ai_rewritten,none,not_applicable,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P1T3-022,binding_master,BV032A-INC-P1T3-017,P1-T3,assessment_output,投诉处理反馈单,high风险；审核状态=pending_professional_review；对象=P1T3-RPT01；评价重点是结论边界、客户沟通和后续跟踪，不是写漂亮回复。,V0.4,professional;editorial;data_security,none,professional_expert;editor;data_security_officer,yes,name,yes,pending,yes,pending,no,personal_info;location;work_order;customer_feedback;service_commitment,pending,effect_promise;uncertain_conclusion,tone;commitment;privacy;uncertain_conclusion,needs_editorial_review,teaching_only,需避免越权承诺、责任误判和不确定结论外化。,source_adapted,仅用于训练投诉信息采集、初判入口和服务表达边界；不得作为真实客户处理规则或对外承诺。,high,adapted;anonymized,not_ready,worksheet;report_template,original_textbook;ai_rewritten,personal_info;customer_feedback;service_commitment;work_order,after_redaction,pending,pending,not_required,not_applicable,not_started,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P1T3-001,P1-T3暴露客户信息、电话录音、客户授权、服务承诺和反馈表达风险，需要结构化治理字段。
BF-V04-P3T3-001,node_master,P3T3-N01,P3-T3,detail_capability,明确参数检查场景与检查对象,medium风险；审核状态=pending_professional_review；审核类型=professional;editorial；case_logic;procedure,V0.4,professional;editorial,case_logic;procedure,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,medium,redrawn,not_ready,none,original_textbook;ai_rewritten,professional_conclusion,after_review,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-002,node_master,P3T3-N02,P3-T3,detail_capability,识读容量、覆盖与功率参数口径,high风险；审核状态=pending_professional_review；审核类型=professional;editorial；threshold;terminology,V0.4,professional;editorial,threshold;terminology,professional_expert;editor,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,adapted,not_ready,none,original_textbook;ai_rewritten,professional_conclusion,after_review,pending,pending,not_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
BF-V04-P3T3-003,node_master,P3T3-N03,P3-T3,detail_capability,完成无线侧参数查询、导出与差异比较,high风险；审核状态=pending_media_review；审核类型=professional;media;editorial；procedure;tool_screenshot,V0.4,professional;media;editorial,procedure;tool_screenshot,professional_expert;editor;media_designer,no,not_applicable,no,not_needed,no,not_applicable,no,none,not_required,none,none,not_applicable,no,not_applicable,not_applicable,仅用于训练参数读法、检查路径和异常清单形成；公式口径、参数阈值和厂家实现需专业复核。,high,redrawn,not_ready,none,original_textbook;ai_rewritten,professional_conclusion,after_review,pending,pending,revision_required,not_applicable,not_applicable,not_applicable,not_ready,仍需完成专业/编辑/数据安全/媒体/学生正文/平台/教学验证等对应门禁。,按任务风险提交对应复核，并在回填样表通过后再判断是否进入合并建议。,completed,V04-BATCH-P3T3-001,P3-T3暴露公式参数、专业口径、网管截图和媒体重绘风险，需要结构化门禁字段。
