backfill_record_id,source_table,source_record_id,task_id,object_level,object_title,source_risk_summary,field_schema_version,review_required_type,professional_risk_type,review_owner_role,contains_personal_info,personal_info_type,anonymization_required,anonymization_status,authorization_required,authorization_status,recording_involved,data_security_review_scope,data_security_gate_status,service_commitment_risk_type,customer_communication_review_type,communication_expression_status,external_statement_allowed,service_wording_review_note,case_authenticity_type,case_applicability_boundary,source_sensitivity_level,source_transformation_type,publishability_status,resource_review_object_type,resource_provenance_type,assessment_sensitivity_type,assessment_release_allowed,professional_gate_status,editorial_gate_status,media_gate_status,student_text_gate_status,platform_gate_status,teaching_validation_gate_status,overall_publish_gate_status,gate_blocking_reason,gate_next_action,field_backfill_status,migration_batch_id,schema_change_reason
BF-V04-P1G-011,node_master,P1T2-N05,P1-T2,detail_capability,核查室外采集数据完整性与风险项,high风险；室外环境信息采集受控补拆候选节点，涉及位置、照片、设备、现场安全或数据安全风险，需专业、媒体、数据安全和学生正文复核。,V0.4,professional;editorial;media;data_security;student_text,data_quality;field_safety;data_security,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室外信息完整性核查单,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-012,node_master,P1T2-N06,P1-T2,detail_capability,输出室外信息采集成果并衔接后续任务,medium风险；室外环境信息采集受控补拆候选节点，涉及位置、照片、设备、现场安全或数据安全风险，需专业、媒体、数据安全和学生正文复核。,V0.4,professional;editorial;media;data_security;student_text,task_handoff;data_security,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,medium,adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室外采集成果包,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-013,binding_master,P1T1N01-C01,P1-T1;P1-T2,resource_card,室内采集任务情境卡,medium风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,medium,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集任务说明卡,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-014,binding_master,P1T1N01-W01,P1-T1;P1-T2,worksheet,室内采集任务说明卡,medium风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,medium,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集任务说明卡,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-015,binding_master,P1T1N01-ACT01,P1-T1;P1-T2,learning_activity,室内明确室内信息采集任务与用途学习活动,medium风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,medium,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集任务说明卡,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-016,binding_master,P1T1N02-C02,P1-T1;P1-T2,resource_card,室内采集任务情境卡,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集字段分类表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-017,binding_master,P1T1N02-W02,P1-T1;P1-T2,worksheet,室内采集字段分类表,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集字段分类表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-018,binding_master,P1T1N02-ACT02,P1-T1;P1-T2,learning_activity,室内识别室内采集对象和字段类别学习活动,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集字段分类表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-019,binding_master,P1T1N03-C03,P1-T1;P1-T2,resource_card,室内采集任务情境卡,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集工具选择单,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-020,binding_master,P1T1N03-W03,P1-T1;P1-T2,worksheet,室内采集工具选择单,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集工具选择单,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-021,binding_master,P1T1N03-ACT03,P1-T1;P1-T2,learning_activity,室内选择并使用室内采集工具学习活动,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内采集工具选择单,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
BF-V04-P1G-022,binding_master,P1T1N04-C04,P1-T1;P1-T2,resource_card,室内采集任务情境卡,high风险；环境信息采集资源涉及站址、照片、位置、设备、现场安全或个人/业主信息风险。,V0.4,professional;editorial;media;data_security;student_text,media;data_security;field_safety;site_location,professional_expert;editor;media_editor;data_security_reviewer;course_teacher,yes,site_location;property_owner_contact;photo_metadata,yes,pending,yes,pending,no,site_location;equipment_photo;property_owner_contact;simulation_boundary,review_pending,none,none,not_applicable,no,不涉及客户服务承诺，但不得写成已通过数据安全、媒体、平台或教学验证。,source_adapted,仅用于训练环境信息采集和记录；正式使用前需脱敏、媒体审查和专业复核。,high,redrawn_or_adapted,not_ready,site_form;field_photo;tool_diagram;worksheet,original_textbook;ai_structuring,室内信息采集记录表,after_review,pending,pending,review_pending,review_pending,not_applicable,not_started,not_ready,仍需完成专业复核、媒体审查、数据安全脱敏、学生正文转译、平台验证和真实教学验证。,先完成P1-T1/P1-T2增量结构校验和内部评审，再判断是否短复核或修订。,increment_trial,P1G-V0312-INCREMENT,P1-T1/P1-T2新增环境信息采集、现场安全、位置照片、业主信息和数据安全风险，需要V0.4结构化治理。
