binding_id,node_id,node_name,binding_target_id,binding_target_title,binding_type,project_id,task_id,resource_type,learning_activity_type,student_action,student_output,assessment_output,binding_status,audit_status,risk_level,source_file,notes
BV0310-INC-P5T2-011,P5T2-N04,制定保持类指标提升方案,P5T2-W04,保持类提升方案卡,worksheet,P5,P5-T2,case_table;scheme_card;worksheet,case_analysis;cause_chain;scheme_design,对掉线率案例进行分Counter和TOP小区分析，写出可能原因、验证证据和处理建议。,保持类提升方案卡,保持类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-012,P5T2-N04,制定保持类指标提升方案,保持类提升方案卡,保持类提升方案卡,assessment_output,P5,P5-T2,case_table;scheme_card;worksheet,case_analysis;cause_chain;scheme_design,对掉线率案例进行分Counter和TOP小区分析，写出可能原因、验证证据和处理建议。,保持类提升方案卡,保持类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-013,P5T2-N05,制定移动性指标提升方案,P5T2-C05,移动性指标提升方案卡,resource_card,P5,P5-T2,process_card;scheme_card;worksheet,path_analysis;scheme_design;boundary_judgement,阅读移动性问题数据，区分邻区、覆盖、参数和容量因素，并填写移动性提升方案。,移动性提升方案卡,移动性提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-014,P5T2-N05,制定移动性指标提升方案,P5T2-W05,移动性提升方案卡,worksheet,P5,P5-T2,process_card;scheme_card;worksheet,path_analysis;scheme_design;boundary_judgement,阅读移动性问题数据，区分邻区、覆盖、参数和容量因素，并填写移动性提升方案。,移动性提升方案卡,移动性提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-015,P5T2-N05,制定移动性指标提升方案,移动性提升方案卡,移动性提升方案卡,assessment_output,P5,P5-T2,process_card;scheme_card;worksheet,path_analysis;scheme_design;boundary_judgement,阅读移动性问题数据，区分邻区、覆盖、参数和容量因素，并填写移动性提升方案。,移动性提升方案卡,移动性提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-016,P5T2-N06,制定资源类与可用类指标提升方案,P5T2-C06,资源与可用性提升方案卡,resource_card,P5,P5-T2,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-017,P5T2-N06,制定资源类与可用类指标提升方案,P5T2-W06,资源/可用类提升方案卡,worksheet,P5,P5-T2,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-018,P5T2-N06,制定资源类与可用类指标提升方案,资源/可用类提升方案卡,资源/可用类提升方案卡,assessment_output,P5,P5-T2,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-019,P5T2-N07,形成实施方案、授权边界和回退要求,P5T2-C07,实施授权与回退边界卡,resource_card,P5,P5-T2,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-020,P5T2-N07,形成实施方案、授权边界和回退要求,P5T2-W07,性能提升实施方案,worksheet,P5,P5-T2,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-021,P5T2-N07,形成实施方案、授权边界和回退要求,性能提升实施方案,性能提升实施方案,assessment_output,P5,P5-T2,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-022,P5T2-N08,在教学仿真环境执行参数调整并记录证据,P5T2-C08,教学仿真参数调整界面重绘卡,resource_card,P5,P5-T2,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-023,P5T2-N08,在教学仿真环境执行参数调整并记录证据,P5T2-W08,教学仿真实施记录,worksheet,P5,P5-T2,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-024,P5T2-N08,在教学仿真环境执行参数调整并记录证据,教学仿真实施记录,教学仿真实施记录,assessment_output,P5,P5-T2,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
BV0310-INC-P5T2-025,P5T2-N09,输出实施记录并交接P5-T3验证,P5T2-C09,实施交接与复测要求卡,resource_card,P5,P5-T2,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划资源卡，尚未生产正式资源；需专业复核、媒体治理、学生正文审查和平台验证。
BV0310-INC-P5T2-026,P5T2-N09,输出实施记录并交接P5-T3验证,P5T2-W09,性能提升实施交接单,worksheet,P5,P5-T2,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,计划学习单，尚未进入真实教学验证。
BV0310-INC-P5T2-027,P5T2-N09,输出实施记录并交接P5-T3验证,性能提升实施交接单,性能提升实施交接单,assessment_output,P5,P5-T2,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,planned,pending_professional_media_review,high,reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,评价产出为候选结构，尚未进入正式教学验证。
